"id_reporte","id_servicio","id_tipo_servicio","reporte","calle","numero","id_colonia","codigo_postal","latitud","longitud","prioridad","status","creado"
"44675","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE 10 DÍAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","RÍO ARNOL","5656",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 11:34:50"
"44676","1","2","CIUDADANA REPORTA  UNA LAMPARA APAGADA, POR LA CALLE ALEJANDRO HERNANDEZ TILER, ENTRE LAS CALLES CARLOTA FERNANDEZ Y HORTENCIA CABADA,, COL. LOMBARDO TOLEDANO","ALEJANDRO HERNANDEZ TILER","70",NULL,,"24.8431966","-107.39661180000002","NORMAL","ASIGNADO","2017-04-21 11:38:09"
"44677","1","2","REPORTA UNA LÁMPARA APAGADA EN CALLE ERNESTO DAMY ENTRE MAURICIO MAGDALENO Y JUAN RULFO, FRACC. ANTONIO NAKAYAMA. MAÑANA HABRÁ EVENTO DE REGIDORA MAGALY INZUNZA.","MAURICIO MAGDALENO","3073",NULL,,"24.7520557","-107.4225227","NORMAL","ASIGNADO","2017-04-21 11:40:46"
"44678","1","2","CIUDADANO REPORTA CUATRO LAMPARAS APAGADAS POR LA CALLE PRINCIPAL, EN LA COMUNIDAD DE BACHIGUALATITO, ALCALDIA CENTRAL","PRINCIPAL",,NULL,,"24.7997492","-107.3523118","NORMAL","ASIGNADO","2017-04-21 11:46:00"
"44679","2","6","EL CIUDADANO REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO,","ENRIQUE GONZALEZ MARTINEZ","4164",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 11:49:51"
"44680","1","1","SOLICITA INSTALACIÓN DE MATERIAL EN DOS REFLECTORES UBICADO EN EN TORRES DE CAMPO DEPORTIVO DE LA CALLE FRIJOL Y ARROZ A ESPALDAS DE PRIMARIA HÉROES DE SINALOA, COL. FLORES MAGON. CIUDADANO SOLICITA REVISAR DOS MAS QUE SE ENCUENTRA ALREDEDOR PARA COMPRAR MATERIAL QUE REQUIERA.","ARROZ","179",NULL,,"24.8091736","-107.41535329999999","NORMAL","ASIGNADO","2017-04-21 12:03:30"
"44681","8","36","se reporta a estancia infantil memely, ya que esta tomando parte de propiedad con tejaban y puerta, ocasionando molestia e inconformidad en la reportante, ubicada en el no.3393 de la calle de la concordia entre las calles alegria y jubilo, en el fracc. horizontes.","de la concordia","3399",NULL,"80054","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 12:05:39"
"44682","8","36","SE REPORTA UNA CONSTRUCCION DE UNA INSTALACION DE POSTES Y MAYA CICLONICA, OBSTRUYENDO LA VIA PUBLICA,  DE UN SALON DE FIESTAS DE NOMBRE SAN CARLOS , QUIENES HICIERON UN HOYO Y LO ESTAN UTILIZANDO DE BASURERO,Y AHI LA QUEMAN, OCASIONANDO UN FOCO DE INFECCION, MAL ASPECTO  E INCONFORMIDAD EN TODOS LOS VECINOS, UBICADO POR BLVD.  DE LOS LAURELES   ESQUINA CON LA CALLE PRIV. DE LOS CAPULES, FRACC. RESIDENCIAL CAMPESTRE LOS LAURELES.","BLVD.  DE LOS CAPULES",,NULL,"80246","24.8021882","-107.335197","NORMAL","ASIGNADO","2017-04-21 12:08:31"
"44683","2","7","EL CIUDADANO REPORTA UN ANIMAL MUERTO Y SOLICITA QUE SE RETIRE.","MUNICIPIO LIBRE Y JOSE MARÍA TRUCHUELO","2579",NULL,,"24.7574478","-107.41638119999999","NORMAL","ASIGNADO","2017-04-21 12:11:35"
"44684","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","FELIPE QUINTERO ENTRE JUAN RULFO Y ARROYO","000",NULL,,"24.7574478","-107.41638119999999","NORMAL","ASIGNADO","2017-04-21 12:13:13"
"44685","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO Y ESTA LLENO DE BASURA TODA LA COLONIA.","FRANCISCO MUJICA","2035",NULL,,"24.7756387","-107.4187311","NORMAL","ASIGNADO","2017-04-21 12:17:50"
"44686","8","36","se reporta a persona que tienen perro el cual agredio a persona ocasionando lecion, molestia e inconformidad en el reportante, ubicado en el no.2379 de blvd. de las americas casi esq. con universitarios, en la col. villa universidad.","aristoteles","772",NULL,"80010","24.8312515","-107.38526730000001","NORMAL","ASIGNADO","2017-04-21 12:18:21"
"44687","2","6","EL CIUDADANO REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","ADOLFO DE LA HUERTA","190",NULL,,"24.7707993","-107.3834789","NORMAL","ASIGNADO","2017-04-21 12:19:28"
"44688","8","36","SE REPORTA UNA CONSTRUCCIÓN DE UN TEJABAN, TOMANDO PARTE DE LOS DEMAS CAJONES DE ESTACIOMIENTOS DE LOS  VECINOS, OCASIONANDO INCONFORMIDAD EN LOS MISMOS, UBICADO POR EL CALLEJON BENJAMIN HILL,  ENSTRE LAS CALLES FRANCISCO SERRANO Y CESAR DE LARA, COL. PEMEX","CALLEJON BENJAMIN HILL",,NULL,,"24.7679114","-107.43325199999998","NORMAL","ASIGNADO","2017-04-21 12:20:00"
"44689","2","6","EL CIUDADANO REPORTA QUE TIENE MAS DE SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","TULIPAN","1437",NULL,,"24.7808236","-107.3726446","NORMAL","ASIGNADO","2017-04-21 12:20:50"
"44690","2","6","LA CIUDADANA REPORTA QUE TIENE 2 SEMANAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","MARIANO AZUELA","4387",NULL,,"24.7981002","-107.33615989999998","NORMAL","ASIGNADO","2017-04-21 12:23:05"
"44691","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","ALBERTO TERRONES","000",NULL,,"24.7765422","-107.39233239999999","NORMAL","ASIGNADO","2017-04-21 12:24:53"
"44692","2","6","EL CIUDADANO REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","MARÍA VELASCO","3134",NULL,,"24.7489846","-107.42319320000001","NORMAL","ASIGNADO","2017-04-21 12:26:48"
"44693","2","6","EL CIUDADANO REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","MARIANO AZUELA","4804",NULL,,"24.7947522","-107.3531036","NORMAL","ASIGNADO","2017-04-21 12:31:04"
"44694","1","2","ciudadana reporta dos lamparas apagadas, ubicada una calle puerto de zihuatanejo entre juan alvarez y puerto de veracruz y la otra en puerto de veracruz esq. con bahia de ohuira, en la col. francisco villa.","puerto de veracruz","1493",NULL,"80110","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 12:32:29"
"44695","1","2","UNA LÁMPARA APAGADA EN CALLE ART. 115 ENTRE HILARIO MEDINA Y ALFONSO CABRERA, COL. NAKAYAMA.","ART. 115",,NULL,,"24.7576362","-107.4208256","NORMAL","ASIGNADO","2017-04-21 12:35:46"
"44696","1","2","CIUDADANA  REPORTA  TRES LAMPARAS APAGADA: DOS LAMPARAS APAGADAS  POR LA CALLE ROMULO DIAZ DE LA VEGA, ENTRE LAS CALLE 15 DE SEPTIEMBRE Y AVILA CAMACHO, OTRA POR LA CALLE AVILA CAMACHO ESQUINA CON LA CALLE JUAN BARRAGAN, COL. LAZARO CARDENAS.","ROMULO DIAZ DE LA VEGA","2052",NULL,"80290","24.770828","-107.37325220000002","NORMAL","ASIGNADO","2017-04-21 12:36:44"
"44697","3","14","ciudadano solicita la reparacion de bache muy grande frente al no.668 de la calle monte athos, en el fracc. villa bonita.","monte athos","668",NULL,"80199","24.7811046","-107.3845657","NORMAL","ASIGNADO","2017-04-21 13:03:34"
"44698","2","6","LA CIUDADANA REPORTA QUE TIENE MAS DE 2 SEMANAS QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","ORQUIDEAS","000",NULL,,"24.7800151","-107.3538087","NORMAL","ASIGNADO","2017-04-21 13:43:15"
"44699","2","6","LA CIUDADANA REPORTA QUE TIENE UNA SEMANA QUE NO PASA EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","TULIPAN","000",NULL,,"24.7802157","-107.37492500000002","NORMAL","ASIGNADO","2017-04-21 13:45:23"
"44700","1","2","TRES LÁMPARAS APAGADAS EN CALLE FRANCISCO MÁRQUEZ ENTRE PRIMERA Y SEGUNDA, COL. TIERRA BLANCA.","FRANCISCO MARQUEZ","1733",NULL,,"24.8230698","-107.39390800000001","NORMAL","ASIGNADO","2017-04-21 13:48:05"
"44701","2","6","LA CIUDADANA REPORTE QUE EN TODA LA SEMANA NO HA PASADO EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","JORGE CHAVEZ CASTRO","000",NULL,,"24.79981","-107.41472060000001","NORMAL","ASIGNADO","2017-04-21 13:52:09"
"44702","2","6","LA CIUDADANA REPORTA QUE EN TODA LA SEMANA NO HA PASADO EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","PASTOR ROVAIX","000",NULL,,"24.7744676","-107.41608840000004","NORMAL","ASIGNADO","2017-04-21 13:54:14"
"44703","2","6","LA CIUDADANA REPORTA QUE EN TODA LA SEMANA NO HA PASADO EL CAMIÓN RECOLECTOR POR SU DOMICILIO.","CIRCUITO VILLA TERRAZA","000",NULL,,"24.7744676","-107.41608840000004","NORMAL","ASIGNADO","2017-04-21 13:56:27"
"44704","1","2","ciudadana solicita la instalacion de lampara completa (ya hay poste), ubicada frente al no.108-A en calle teresa villegas entre josefa ortiz de dominguez y reinaldo gonzalez (junto a taqueria el cacheton), en la col. gabriel leyva.","teresa villegas","108-A",NULL,"80030","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 14:03:09"
"44705","1","2","CIUDADANO REPORTA SECTOR APAGADO POR LA CALLE SAN CIRILO ENTRE LAS CALLES SANTA ELSA Y SAN FELIPE, FRACC. LOS ANGELES,","SAN FELIPE","3328",NULL,"80014","24.7622577","-107.43168170000001","NORMAL","ASIGNADO","2017-04-21 14:05:57"
"44706","1","2","TRES LÁMPARAS APAGADAS EN CALLE AQUILES SERDÁN ENTRE AGUILAR BARRAZA Y JUAN JOSE RIOS, COL. MIGUEL ALEMÁN.","SANTA CLOTILDE","2739",NULL,,"24.8493695","-107.42677989999999","NORMAL","ASIGNADO","2017-04-21 14:28:09"
"44707","1","2","CIUDADANO REPORTA LAMPARA APAGADA EN LA CALLE XICOTENCATH ESQ. CUITLAHUATH Y MONTESUMA","XICOTENCATH","3588",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-21 16:45:06"
"44708","1","2","CIUDADANA REPORTA 2 LAMPARAS,  UNA QUE PRENDE Y SE APAGA Y LA OTRA APAGADA QUE SE  UBICA EN CALLE BUGAMBILIA  EN LA COL. 10 DE MAYO","BUGAMBILIA","168",NULL,,"24.7828526","-107.37688760000003","NORMAL","ASIGNADO","2017-04-21 18:26:06"
"44709","1","2","ciudadana reporta una lampara apagada por la calle artemio bazurto esquina con la calle manuel gutierrez, col. felipe angeles","artermio bazurto","3535",NULL,"80190","24.7604552","-107.42026599999997","NORMAL","ASIGNADO","2017-04-24 08:28:50"
"44710","3","17","ciudadana solicita la limpieza y desazolve de canal pluvial, ubicado en calle dr. mora entre sauces y sabinos, en la col. la campiña.","dr. mora","1968",NULL,"80060","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-24 08:31:52"
"44711","7","32","ciudadana solicita la limpieza general de camellon, ubicado en blvd. dr. mora entre sauces y sabinos, en la col. la campiña.","dr. mora","1968",NULL,"80060","24.8158246","-107.3617878","NORMAL","ASIGNADO","2017-04-24 08:36:48"
"44712","1","4","solicita instalación de arbotante y lámpara en calle Jose maria Luis Mora entre Lucio Blanco y Plan de Tuxtepec, Col. 5 de febrero.","Graciano Gomez","5675",NULL,,"24.7916098","-107.34877749999998","NORMAL","ASIGNADO","2017-04-24 08:58:02"
"44713","3","15","ciudadano solicita el rastreo, nivelacion y se solicita relleno, ubicado en calle canal cañedo entre productos chata y orilla del canal hasta llegar a la compuerta, en la col. bachigualato.","av. canal santa cruz","7669",NULL,"80140","24.7806499","-107.47259029999998","NORMAL","ASIGNADO","2017-04-24 09:05:19"
"44714","1","2","ciudadano reporta una lampara apagada afuera del no.7669, ubicada en av. canal santa cruz frente al deportivo de beisbol, en la col. bachigualato.","av. canal sata cruz","7669",NULL,"80140","24.7806499","-107.47259029999998","NORMAL","ASIGNADO","2017-04-24 09:15:40"
"44715","1","2","ciudadana reporta   7  lamparas apagadas en las calles de la comunidad el carrizal # 2, postes # 34, 35, 36, 37, 38, 39 y 40, sind. el salado","cuarta",,NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-24 09:18:27"
"44716","1","2","ciudadano reporta una lampara apagada, ubicada en calle sebastian allende afuera del no.2273 entre las calles felix palavicini y 20 de noviembre (frente a la panaderia esperanza), en la col. diaz ordaz.","sebastian allende","2273",NULL,"80180","24.7764008","-107.42507599999999","NORMAL","ASIGNADO","2017-04-24 09:19:22"
"44717","1","2","ciudadana reporta una lampara apagada afuera del no.3157, ubicada en calle san emeterio entre las calles san juan y circuito interior, en el fracc. country del rio iv..","san emeterio","3157",NULL,"80050","24.8001575","-107.44836370000002","NORMAL","ASIGNADO","2017-04-24 09:31:02"
"44718","1","2","tres lámparas apagadas en callejón rumbo al río (rumbo a los chiqueros) entran por la calle Hidalgo poste #6. Col. El Barrio. (Una a la altura de la sra. adela medina, casa de sra. sara, casa de emilio pérez)","callejón rumbo a chiquero","4480",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-24 09:37:50"
"44719","1","2","ciudadana reporta una lampara apagada por la calla alamo esquina con la calle abedul, col. rafael buelna","alamo","1404",NULL,"80260","24.7869941","-107.3755683","NORMAL","ASIGNADO","2017-04-24 09:38:00"
"44720","3","14","ciudadana solicita la reparacion de calle en muy mal estado (mucho bache asfalto), ubicados en av. del rio entre av. alvaro obregon y rio arnol, en el fracc. lirios del rio.","rio ring","5609",NULL,"80019","24.8552509","-107.39659870000003","NORMAL","ASIGNADO","2017-04-24 09:40:01"
"44721","1","2","ciudadano reporta una lampara apagada y solicita la limpieza de la misma tiene nidos, ubicada en calle mina de tayoltita esq. con huicholes, en la col. miguel de la madrid.","mina tayoltita","2779",NULL,"80295","24.761691","-107.36455769999998","NORMAL","ASIGNADO","2017-04-24 09:43:43"
"44722","8","36","se reporta a vecino por tirar agua en el transcurso del dia y de la noche generando daños al pavimento de la carretera internacional, esto por la calle calzada heroico colegio militar 2567 sur entre calle aguila y mexico 68 (la casa se encuentra en medio de cenaduria del carmen y taller de transmisiones) col sinaloa",,,NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-24 09:45:38"
"44723","8","36","se reporta un vendedor de pollos asados, obstruyendo la via puble y el paso peatonal, instalado fuera del parque ocasionando inconformidad en todos los vecinos,  ubicado por el blvd. lola beltran  y el blvd. elbert, inf. ctm","blvd. lola beltran",,NULL,"80058","24.8190362","-107.42137909999997","NORMAL","ASIGNADO","2017-04-24 09:51:02"
"44724","1","2","ciudadana reporta una lampara apagada por la av. uno esquina con la calle sexta, en la cancha de basquetbol, col. c.t.m.","av. uno",,NULL,"80058","24.829917","-107.42669239999998","NORMAL","ASIGNADO","2017-04-24 09:54:15"
"44725","7","32","ciudadana solicita limpieza y poda de los arboles del parque, ubicado por la calle segunda esquina con la calle tercera, col. infonavit  ctm","segunda",,NULL,"80058","24.8277758","-107.4234745","NORMAL","ASIGNADO","2017-04-24 09:57:17"
"44726","1","1","instalación de una lámpara en poste ya existente, ubicado en esquina de calle Bahía de Agiabampo y Bahía de yavaros, col. Nuevo Culiacan.","Bahia Agiabampo","1874-A",NULL,,"24.7863689","-107.41482239999999","NORMAL","ASIGNADO","2017-04-24 09:58:55"
"44727","8","36","se reporta un negocio  taqueria el pariente, ubicada por el blvd. las americas esquina con la calle aristoteles, y obstruye la via publica con el asador y las mesas, y es de gran peligro para el trafico vehicular y peatonal, e inconformidad en todos los vecinos, col. ciudad universitaria.","blvd. las americas",,NULL,"80010","24.8373851","-107.38508999999999","NORMAL","ASIGNADO","2017-04-24 10:07:21"
"44728","6","31","se reporta a domicilio abandonado, que esta lleno e basura, animales lo cual genera un foco de infección para los vecinos, esto por la calle bahia yabaros y bahia de ajiabampo s/n (atras del num 1874-a col nuevo culiacan",,,NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-24 10:08:48"
"44729","8","36","se reporta a la sra. mariana ya que tiene varios perros a los cuales no les asea el area, ocasionando malos olores, mucha mosca, plaga de animales y molestia e inconformidad en vecinos por ser esto gran foco de infeccion, ubicado en el no.2766 de priv. valle de la cordillera y alvaro del portillo, en el fracc. valle alto","priv. valle de la cordillera","2766",NULL,"80050","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-24 10:22:17"
"44730","8","36","se reporta un domicilio quienes en la parte trasera tienden carne para secar, y vender, ocasionando un mosquero y mal olor insoportable  e inconformidad en todos los vecinos, ya que ni las puertas de los domicilios se pueden tener  abiertas, tambien tienen una fuga interna y sale a la calle y hay encharcamiento y desgaste del pavimento,  y piden se quite esto de inmediato, ubicado por la calle antonio ruiz # 3523, entre las calles cerrada y once,  a un costado del hotel ibis, fracc. rincon san rafael.","antonio ruiz","3523",NULL,"80154","24.7718098","-107.44363340000001","NORMAL","ASIGNADO","2017-04-24 10:23:27"
"44731","1","2","dos lamparas que encienden y apagan en calle Rio Tamazula 688 y 746 entre Rio Mayo y Rio Yaqui, Col. Lomas de Guadalupe.","rio tamazula","746",NULL,,"24.7917495","-107.38173919999997","NORMAL","ASIGNADO","2017-04-24 10:23:46"
"44732","8","35","serpeorta una obra en construccion, quienes ltiene material en via publica, obstruyendo el paso peatonal y vehicular e inconformidad en todos los vecinos, por la calle sandia grande esquina con calle naranjo. fracc. hacienda del valle","sandia grande",,NULL,,"24.7590704","-107.40810160000001","NORMAL","ASIGNADO","2017-04-24 10:30:29"
"44733","1","2","cinco lámpara apagada en calle Fortunato Alvarez Castro esquina con Maria Felix Zuloaga, Fracc. Rincón del Parque. ( se apagaron todo al mismo tiempo)","Fortunato alvarez castro","1874",NULL,,"24.7592714","-107.41258779999998","NORMAL","ASIGNADO","2017-04-24 10:38:04"
"44734","1","2","ciudadana reporta una lampara que prende y apaga frente al no.3085, ubicada en calle paricutin entre blvd. norma corona y profra. corona, en el fracc. rincon del humaya.","paricutin","3084",NULL,"80025","24.806632","-107.394393","NORMAL","ASIGNADO","2017-04-24 11:01:29"
"44735","1","2","tres lámparas que encienden y apagan en calle Gustavo Garmendia entre xicotencatl e indio de guelatao, col. miguel hidalgo.","Gustavo garmendia","1273",NULL,,"24.8060165","-107.35956870000001","NORMAL","ASIGNADO","2017-04-24 11:02:39"
"44736","1","2","ciudadana reporta dos lamparas una apagada y una que prende y apaga, ubicadas en calle arco bizantino y villa dorada, en el fracc. los portales.","arco bizantino","3560",NULL,"80180","24.7669432","-107.43510329999998","NORMAL","ASIGNADO","2017-04-24 11:10:35"
"44737","7","43","ciudadana solicita el retiro de bolsas de rama y hojarasca dejada por limpieza realizada en parque por personal de este h. ayuntamiento, ubicado en calle arco bizantino entre villa dorada y villa antigua, en el fracc. los portales.","arco bizantino","3560",NULL,"80180","24.7669432","-107.43510329999998","NORMAL","ASIGNADO","2017-04-24 11:14:15"
"44738","1","2","ciudadana reporta ocho lamparas apagadas en las calles de la comunidad de las cuevitas, sind. el salado.","calle principal",,NULL,,"24.7997492","-107.3523118","NORMAL","ASIGNADO","2017-04-24 11:27:58"
"44739","1","2","ciudadano reporta dos lamparas apagadas por la calle cerritos, entre las calles alamitos y el andador publico, fracc. los angeles","cerritos","3287",NULL,,"24.8487014","-107.35921710000002","NORMAL","ASIGNADO","2017-04-24 11:33:05"
